Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
New Jersey,US,2021-01-04 05:30:45,40.2989,-74.521,545450,19208,56873.0,415961.0,34.0,5539.647316709055,7801895.0,,3.9037317952532513,84000034.0,USA,87837.51529746606,,,
New Mexico,US,2021-01-04 05:30:45,34.8405,-106.2485,146394,2551,68876.0,74967.0,35.0,6981.685201797572,2006168.0,,1.7425577550992526,84000035.0,USA,95676.28070767812,,,
New York,US,2021-01-04 05:30:45,42.1657,-74.9481,1023897,38415,104402.0,881080.0,36.0,5263.2882997616725,25849104.0,,3.7518422263176863,84000036.0,USA,132875.95006384695,,,
North Carolina,US,2021-01-04 05:30:45,35.6301,-79.8064,564924,6910,403488.0,154526.0,37.0,5386.341299325978,7132661.0,,1.2231733826142983,84000037.0,USA,68007.28331313898,,,
North Dakota,US,2021-01-04 05:30:45,47.5289,-99.784,93041,1317,89879.0,1852.0,38.0,12209.111594594666,1291452.0,,1.4079814275426965,84000038.0,USA,169468.10102065187,,,
Northern Mariana Islands,US,2021-01-04 05:30:45,15.0979,145.6739,122,2,29.0,91.0,69.0,221.2389380530973,17551.0,,1.639344262295082,580.0,MNP,31827.57870303206,,,
Ohio,US,2021-01-04 05:30:45,40.3888,-82.7649,721481,13889,579583.0,132822.0,39.0,6172.2544935024935,7898946.0,,1.25796798529691,84000039.0,USA,67575.31375383903,,,
Oklahoma,US,2021-01-04 05:30:45,35.5653,-96.9289,304072,2547,265293.0,36232.0,40.0,7684.463697105691,2698390.0,,0.8376305611828777,84000040.0,USA,68193.32261975131,,,
Oregon,US,2021-01-04 05:30:45,44.572,-122.0709,117745,1500,5870.0,110375.0,41.0,2791.662922557761,2652670.0,,1.2739394454116948,84000041.0,USA,62893.20552703974,,,
Pennsylvania,US,2021-01-04 05:30:45,40.5908,-77.2098,664913,16230,453531.0,195152.0,42.0,5193.825740672016,7715509.0,,2.440920842275606,84000042.0,USA,30926.311528622624,,,
Puerto Rico,US,2021-01-04 05:30:45,18.2208,-66.5901,78169,1545,68661.0,7963.0,72.0,2447.604560737504,384141.0,,1.976486842610242,630.0,PRI,12028.109142579096,,,
Rhode Island,US,2021-01-04 05:30:45,41.6809,-71.5118,87949,1974,5381.0,80791.0,44.0,8302.080216281325,1974498.0,,2.020489147119353,84000044.0,USA,186385.75518638128,,,
South Carolina,US,2021-01-04 05:30:45,33.8569,-80.945,321669,5469,154943.0,161257.0,45.0,6247.560070339895,3261427.0,,1.700194920865859,84000045.0,USA,63344.49728611844,,,
South Dakota,US,2021-01-04 05:30:45,44.2998,-99.4388,100532,1513,93031.0,5988.0,46.0,11363.926665528752,375955.0,,1.5049934349261926,84000046.0,USA,42497.16557453211,,,
Tennessee,US,2021-01-04 05:30:45,35.7478,-86.6923,608297,7025,526966.0,74306.0,47.0,8907.329056193326,5735403.0,,1.1548634959567448,84000047.0,USA,83983.84636267871,,,
Texas,US,2021-01-04 05:30:45,31.0545,-97.5635,1816886,28496,1451846.0,330044.0,48.0,6243.369532382892,14053710.0,,1.5704405850899288,84000048.0,USA,48467.95308616421,,,
Utah,US,2021-01-04 05:30:45,40.15,-111.8624,283473,1301,232355.0,49817.0,49.0,8842.068423853338,2274838.0,,0.4589502351193941,84000049.0,USA,70956.57522650016,,,
Vermont,US,2021-01-04 05:30:45,44.0459,-72.7107,7793,140,5272.0,2381.0,50.0,1248.9002209974856,711104.0,,1.7964840241242142,84000050.0,USA,113960.98328656435,,,
Virgin Islands,US,2021-01-04 05:30:45,18.3358,-64.8963,2042,23,1920.0,99.0,78.0,1903.6432113957565,36407.0,,1.1263467189030365,850.0,VIR,33940.22448446881,,,
Virginia,US,2021-01-04 05:30:45,37.7693,-78.17,363765,5124,31368.0,327273.0,51.0,4261.779512177292,4365480.0,,1.4086017071460968,84000051.0,USA,51144.868870891165,,,
Washington,US,2021-01-04 05:30:45,47.4009,-121.4905,255396,3459,,251937.0,53.0,3353.901361450516,3836820.0,,1.3543673354320351,84000053.0,USA,50385.73752776303,,,
West Virginia,US,2021-01-04 05:30:45,38.4912,-80.9545,91058,1376,62264.0,27418.0,54.0,5080.944810888839,1560022.0,,1.5111247776142678,84000054.0,USA,87047.65847890826,,,
Wisconsin,US,2021-01-04 05:30:45,44.2685,-89.6165,526245,5261,454850.0,66134.0,55.0,9038.230403298689,5411129.0,,0.9997244629402656,84000055.0,USA,92935.85809645931,,,
Wyoming,US,2021-01-04 05:30:45,42.756,-107.3025,44875,438,43068.0,1369.0,56.0,7753.65912236354,501784.0,,0.9760445682451252,84000056.0,USA,86699.99084247503,,,
Alabama,US,2021-01-05 05:30:33,32.3182,-86.9023,374095,4878,202137.0,167080.0,1.0,7629.632575560578,1903388.0,,1.3039468584183165,84000001.0,USA,38819.42043793983,,,
Alaska,US,2021-01-05 05:30:33,61.3707,-152.4044,48363,218,7165.0,40980.0,2.0,6611.076557149593,1297498.0,,0.4507578107230734,84000002.0,USA,177364.0719299565,,,
American Samoa,US,2021-01-05 05:30:33,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,,
Arizona,US,2021-01-05 05:30:33,33.7298,-111.4312,561542,9064,79480.0,472998.0,4.0,7714.848647089864,5288658.0,,1.6141268150913022,84000004.0,USA,40358.60990336621,,,
Arkansas,US,2021-01-05 05:30:33,34.9697,-92.3731,234781,3800,207898.0,23083.0,5.0,7779.862443021482,2095621.0,,1.6185296084436134,84000005.0,USA,69441.91869319545,,,
California,US,2021-01-05 05:30:33,36.1162,-119.6816,2490518,27017,,2431220.0,6.0,6221.112894609852,34127013.0,,1.0935275212562547,84000006.0,USA,86370.77443099063,,,
Colorado,US,2021-01-05 05:30:33,39.0598,-105.3111,343435,4944,18403.0,320088.0,8.0,5963.721900083629,4529774.0,,1.4395737184620088,84000008.0,USA,78659.17104031162,,,
Connecticut,US,2021-01-05 05:30:33,41.5978,-72.7554,194636,6168,9800.0,178668.0,9.0,5459.195851554166,4468860.0,,3.1689923755112117,84000009.0,USA,125343.6259128648,,,
Delaware,US,2021-01-05 05:30:33,39.3185,-75.5071,60333,1085,18851.0,40545.0,10.0,6195.854437009378,1004179.0,,1.5530472544047205,84000010.0,USA,103123.44674890426,,,
Diamond Princess,US,2021-01-05 05:30:33,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,,
District of Columbia,US,2021-01-05 05:30:33,38.8974,-77.0268,29904,797,21127.0,7980.0,11.0,4237.200477790263,921119.0,,2.6651952915997863,84000011.0,USA,130516.51507830688,,,
Florida,US,2021-01-05 05:30:33,27.7663,-81.6868,1376692,22090,,1354602.0,12.0,6409.85593593962,16095888.0,,1.6045709570477638,84000012.0,USA,74942.1971225367,,,
Georgia,US,2021-01-05 05:30:33,33.0406,-83.6431,696063,10971,,685092.0,13.0,6555.856350453401,5482790.0,,1.5761504346589317,84000013.0,USA,51639.555097315046,,,
Grand Princess,US,2021-01-05 05:30:33,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,,
Guam,US,2021-01-05 05:30:33,13.4443,144.7937,7344,122,7089.0,133.0,66.0,4471.804614288585,96836.0,,1.6612200435729847,316.0,GUM,58964.00757478887,,,
Hawaii,US,2021-01-05 05:30:33,21.0943,-157.4983,22602,289,11958.0,10131.0,15.0,1580.5101026081454,828410.0,,1.2914469568326037,84000015.0,USA,58508.82000632826,,,
Idaho,US,2021-01-05 05:30:33,44.2405,-114.4788,143305,1459,60820.0,81026.0,16.0,8019.014417494607,549099.0,,1.0181082306967657,84000016.0,USA,30726.302624694683,,,
Illinois,US,2021-01-05 05:30:33,40.3495,-88.9861,984880,18412,,966468.0,17.0,7772.205746908829,13530371.0,,1.8694663309235644,84000017.0,USA,106775.26931606753,,,
Indiana,US,2021-01-05 05:30:33,39.8494,-86.2583,529688,9735,351569.0,169605.0,18.0,7867.955573043599,5814026.0,,1.6073613145851895,84000018.0,USA,86361.213145324,,,
Iowa,US,2021-01-05 05:30:33,42.0115,-93.2105,286356,3992,244677.0,37687.0,19.0,9076.058534358985,1179621.0,,1.3940689212029782,84000019.0,USA,37388.10866319924,,,
Kansas,US,2021-01-05 05:30:33,38.5266,-96.7265,234069,2890,4643.0,226764.0,20.0,8042.284491132778,1024129.0,,1.233477167868133,84000020.0,USA,35153.40261983432,,,
Kentucky,US,2021-01-05 05:30:33,37.6681,-84.6701,279142,2749,37455.0,238938.0,21.0,6248.040087087842,3224871.0,,0.984803433377994,84000021.0,USA,72182.34190371587,,,
Louisiana,US,2021-01-05 05:30:33,31.1695,-91.8678,322181,7585,263712.0,50884.0,22.0,6930.421094159045,4265759.0,,2.3542667010158884,84000022.0,USA,91760.5512311365,,,
Maine,US,2021-01-05 05:30:33,44.6939,-69.3819,25967,361,11548.0,14058.0,23.0,1931.7637396482105,1133981.0,,1.390226056148188,84000023.0,USA,84360.27947972492,,,
Maryland,US,2021-01-05 05:30:33,39.0639,-76.8021,287802,6027,9383.0,272392.0,24.0,4760.457053631684,5869617.0,,2.094148060124669,84000024.0,USA,97087.78830503764,,,
Massachusetts,US,2021-01-05 05:30:33,42.2302,-71.5301,392568,12671,261672.0,118225.0,25.0,5695.579675482188,11146494.0,,3.2277210572435857,84000025.0,USA,161719.10262498257,,,
Michigan,US,2021-01-05 05:30:33,43.3266,-84.5361,543611,13391,363611.0,166609.0,26.0,5443.264081982949,8294479.0,,2.4633423532636387,84000026.0,USA,83053.94780359828,,,
Minnesota,US,2021-01-05 05:30:33,45.6945,-93.9002,423688,5502,405556.0,12630.0,27.0,7512.688771182233,5484851.0,,1.2985970808708294,84000027.0,USA,97255.47695310618,,,
Mississippi,US,2021-01-05 05:30:33,32.7416,-89.6787,223677,4884,182103.0,36690.0,28.0,7515.651938125409,1351335.0,,2.183505680065452,84000028.0,USA,45405.48877089151,,,
Missouri,US,2021-01-05 05:30:33,38.4561,-92.2884,454015,5772,,408477.0,29.0,6748.967156926322,3697356.0,,1.3847947794975048,84000029.0,USA,60242.75967066335,,,
Montana,US,2021-01-05 05:30:33,46.9219,-110.4544,82664,975,76633.0,5056.0,30.0,7734.440641555122,810880.0,,1.1794735314042388,84000030.0,USA,75869.82516481438,,,
Nebraska,US,2021-01-05 05:30:33,41.1254,-98.2681,169585,1682,112856.0,55047.0,31.0,8766.764819004056,1775908.0,,0.9918330040982398,84000031.0,USA,91806.27871679603,,,
Nevada,US,2021-01-05 05:30:33,38.3135,-117.0554,233032,3206,,229826.0,32.0,7565.5908337110195,2140442.0,,1.3757767173607058,84000032.0,USA,69491.3504380947,,,
New Hampshire,US,2021-01-05 05:30:33,43.4525,-71.5639,47870,781,40347.0,6200.0,33.0,3480.73965717715,1055767.0,,1.6501859364435432,84000033.0,USA,77646.42633618468,,,
New Jersey,US,2021-01-05 05:30:33,40.2989,-74.521,547247,19225,57168.0,416709.0,34.0,5551.5813104651,7804170.0,,3.898787674761002,84000034.0,USA,87863.12835010285,,,
New Mexico,US,2021-01-05 05:30:33,34.8405,-106.2485,147315,2574,69903.0,74838.0,35.0,7025.608669090328,2012759.0,,1.7472762447815904,84000035.0,USA,95990.61249152888,,,
New York,US,2021-01-05 05:30:33,42.1657,-74.9481,1035139,38599,104939.0,891601.0,36.0,5321.077205350733,25983464.0,,3.728871195076217,84000036.0,USA,133566.62052772756,,,
North Carolina,US,2021-01-05 05:30:33,35.6301,-79.8064,570111,6941,487090.0,76080.0,37.0,5435.797424963415,7167886.0,,1.2174822096047964,84000037.0,USA,68343.14065371711,,,
North Dakota,US,2021-01-05 05:30:33,47.5289,-99.784,93240,1319,90013.0,1915.0,38.0,12235.22495544982,1256505.0,,1.407121407121407,84000038.0,USA,164882.25367489786,,,
Northern Mariana Islands,US,2021-01-05 05:30:33,15.0979,145.6739,122,2,29.0,91.0,69.0,221.2389380530973,17551.0,,1.639344262295082,580.0,MNP,31827.57870303206,,,
Ohio,US,2021-01-05 05:30:33,40.3888,-82.7649,727423,14050,585091.0,133189.0,39.0,6223.088176164119,7929279.0,,1.2569027924605078,84000039.0,USA,67834.81191879613,,,
Oklahoma,US,2021-01-05 05:30:33,35.5653,-96.9289,306771,2552,267573.0,36646.0,40.0,7752.6724355574,2701089.0,,0.8318908892952723,84000040.0,USA,68261.53135820304,,,
Oregon,US,2021-01-05 05:30:33,44.572,-122.0709,118453,1506,5870.0,111077.0,41.0,2808.4491754701635,2722777.0,,1.2713903404725926,84000041.0,USA,64555.40020631918,,,
Pennsylvania,US,2021-01-05 05:30:33,40.5908,-77.2098,670039,16335,465567.0,188137.0,42.0,5233.8663937299125,7735808.0,,2.4379177928448943,84000042.0,USA,30981.77166063804,,,
Puerto Rico,US,2021-01-05 05:30:33,18.2208,-66.5901,78805,1555,69699.0,7551.0,72.0,2467.5188042436125,384777.0,,1.973225049172007,630.0,PRI,12048.023386085206,,,
Rhode Island,US,2021-01-05 05:30:33,41.6809,-71.5118,92708,1992,5636.0,85217.0,44.0,8751.313291691877,2046375.0,,2.0009060706735124,84000044.0,USA,193170.6944091768,,,
South Carolina,US,2021-01-05 05:30:33,33.8569,-80.945,325472,5484,156090.0,163898.0,45.0,6321.423174796658,3282238.0,,1.6849375675941405,84000045.0,USA,63748.69530527429,,,
South Dakota,US,2021-01-05 05:30:33,44.2998,-99.4388,100643,1513,93099.0,6031.0,46.0,11376.473872983828,376356.0,,1.5033335651759188,84000046.0,USA,42542.49377443738,,,
Tennessee,US,2021-01-05 05:30:33,35.7478,-86.6923,612250,7168,530494.0,74588.0,47.0,8965.213069691883,5751015.0,,1.1707635769701918,84000047.0,USA,84212.45380480861,,,
Texas,US,2021-01-05 05:30:33,31.0545,-97.5635,1831146,28570,1464746.0,335902.0,48.0,6308.47878014122,14189167.0,,1.5608471248890907,84000048.0,USA,48935.11254236421,,,
Utah,US,2021-01-05 05:30:33,40.15,-111.8624,285633,1305,234298.0,50030.0,49.0,8909.44298085003,2284687.0,,0.4568799823549799,84000049.0,USA,71263.78449125035,,,
Vermont,US,2021-01-05 05:30:33,44.0459,-72.7107,7873,144,5361.0,2368.0,50.0,1261.7209598246122,712861.0,,1.8290359456369871,84000050.0,USA,114242.55876305512,,,
Virgin Islands,US,2021-01-05 05:30:33,18.3358,-64.8963,2055,24,1920.0,111.0,78.0,1915.76238952903,36408.0,,1.167883211678832,850.0,VIR,33941.156728940594,,,
Virginia,US,2021-01-05 05:30:33,37.7693,-78.17,367536,5132,31561.0,330843.0,51.0,4305.959602456512,4383477.0,,1.3963258020982978,84000051.0,USA,51355.71720946318,,,
Washington,US,2021-01-05 05:30:33,47.4009,-121.4905,256435,3482,,252953.0,53.0,3367.545676610295,3909972.0,,1.3578489675746293,84000053.0,USA,51346.38136084118,,,
West Virginia,US,2021-01-05 05:30:33,38.4912,-80.9545,91886,1396,63128.0,27362.0,54.0,5127.14637805939,1566412.0,,1.5192738828548418,84000054.0,USA,87404.21405163751,,,
Wisconsin,US,2021-01-05 05:30:33,44.2685,-89.6165,527871,5269,456529.0,66073.0,55.0,9066.156868416198,5423138.0,,0.9981605354338464,84000055.0,USA,93142.11204455043,,,
Wyoming,US,2021-01-05 05:30:33,42.756,-107.3025,45257,438,43420.0,1399.0,56.0,7819.662415616863,514334.0,,0.9678060852464812,84000056.0,USA,88868.42364438393,,,
Alabama,US,2021-01-06 05:30:39,32.3182,-86.9023,379593,4886,202137.0,172570.0,1.0,7741.763771915602,1910881.0,,1.2871680984633542,84000001.0,USA,38972.23947291404,,,
Alaska,US,2021-01-06 05:30:39,61.3707,-152.4044,48560,218,7165.0,41177.0,2.0,6638.005864300897,1302859.0,,0.4489291598023064,84000002.0,USA,178096.9044966475,,,
American Samoa,US,2021-01-06 05:30:39,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,,
Arizona,US,2021-01-06 05:30:39,33.7298,-111.4312,567474,9317,80302.0,477855.0,4.0,7796.346526455143,5324030.0,,1.641837335278797,84000004.0,USA,40580.39349517229,,,
Arkansas,US,2021-01-06 05:30:39,34.9697,-92.3731,238888,3836,210617.0,24435.0,5.0,7915.9547803634705,2104323.0,,1.6057734168313185,84000005.0,USA,69730.274066838,,,
California,US,2021-01-06 05:30:39,36.1162,-119.6816,2529480,27519,,2468414.0,6.0,6316.561839610999,34330784.0,,1.0978382203160972,84000006.0,USA,86886.49079551914,,,
Colorado,US,2021-01-06 05:30:39,39.0598,-105.3111,346893,4991,18534.0,323368.0,8.0,6023.769799483775,4562056.0,,1.4387721862361016,84000008.0,USA,79219.74544413912,,,
Connecticut,US,2021-01-06 05:30:39,41.5978,-72.7554,196968,6192,9800.0,180976.0,9.0,5524.604330591058,4499515.0,,3.1436578530522725,84000009.0,USA,126203.444491285,,,
Delaware,US,2021-01-06 05:30:39,39.3185,-75.5071,61100,1093,18851.0,41302.0,10.0,6274.620955385494,1013723.0,,1.5499181669394435,84000010.0,USA,104103.56102710716,,,
Diamond Princess,US,2021-01-06 05:30:39,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,,
District of Columbia,US,2021-01-06 05:30:39,38.8974,-77.0268,30166,801,21337.0,8028.0,11.0,4274.3241577388,926717.0,,2.655307299608831,84000011.0,USA,131309.71492697828,,,
Florida,US,2021-01-06 05:30:39,27.7663,-81.6868,1392123,22188,,1369935.0,12.0,6481.7024251670455,16196076.0,,1.5938246835947685,84000012.0,USA,75408.67084833006,,,
Georgia,US,2021-01-06 05:30:39,33.0406,-83.6431,706154,11072,,695082.0,13.0,6650.898245271003,5509880.0,,1.5679299416274637,84000013.0,USA,51894.70175578387,,,
Grand Princess,US,2021-01-06 05:30:39,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,,
Guam,US,2021-01-06 05:30:39,13.4443,144.7937,7357,123,7132.0,102.0,66.0,4479.720390430435,97503.0,,1.6718771238276469,316.0,GUM,59370.14778145152,,,
Hawaii,US,2021-01-06 05:30:39,21.0943,-157.4983,22757,289,11958.0,10238.0,15.0,1588.06728291823,832476.0,,1.2853013119857684,84000015.0,USA,58795.992858111465,,,
Idaho,US,2021-01-06 05:30:39,44.2405,-114.4788,144843,1471,61493.0,81879.0,16.0,8105.077319515519,550308.0,,1.0155823892076248,84000016.0,USA,30793.955452096037,,,
Illinois,US,2021-01-06 05:30:39,40.3495,-88.9861,991719,18562,,973157.0,17.0,7826.175890584313,13617454.0,,1.871699543923228,84000017.0,USA,107462.4870411285,,,
Indiana,US,2021-01-06 05:30:39,39.8494,-86.2583,533083,9800,354859.0,169561.0,18.0,7918.38471089547,5845344.0,,1.6250752697047175,84000018.0,USA,86826.40894480706,,,
Iowa,US,2021-01-06 05:30:39,42.0115,-93.2105,288298,3999,247853.0,36446.0,19.0,9137.61025904338,1181244.0,,1.387106396853256,84000019.0,USA,37439.54967718625,,,
Kansas,US,2021-01-06 05:30:39,38.5266,-96.7265,233901,2985,4643.0,225508.0,20.0,8002.432968090635,1024129.0,,1.2803685402511842,84000020.0,USA,35153.40261983432,,,
Kentucky,US,2021-01-06 05:30:39,37.6681,-84.6701,280835,2772,37502.0,240561.0,21.0,6285.934534600003,3234501.0,,0.9870564566382396,84000021.0,USA,72397.89035589668,,,
Louisiana,US,2021-01-06 05:30:39,31.1695,-91.8678,326648,7635,263712.0,55301.0,22.0,7026.5105315486135,4307755.0,,2.337378462442752,84000022.0,USA,92663.9253105214,,,
Maine,US,2021-01-06 05:30:39,44.6939,-69.3819,26565,369,11582.0,14614.0,23.0,1976.2507699678329,1143104.0,,1.389045736871824,84000023.0,USA,85038.96706769468,,,
Maryland,US,2021-01-06 05:30:39,39.0639,-76.8021,289758,6082,9388.0,274288.0,24.0,4792.810734276376,5894499.0,,2.0989929527398727,84000024.0,USA,97499.35491127548,,,
Massachusetts,US,2021-01-06 05:30:39,42.2302,-71.5301,397202,12734,261672.0,122796.0,25.0,5762.812145312088,11206212.0,,3.205925448512344,84000025.0,USA,162585.52226963118,,,
Michigan,US,2021-01-06 05:30:39,43.3266,-84.5361,546642,13608,363611.0,169423.0,26.0,5473.613970841878,8319486.0,,2.489380618393757,84000026.0,USA,83304.34690313479,,,
Minnesota,US,2021-01-06 05:30:39,45.6945,-93.9002,425261,5520,406667.0,13074.0,27.0,7540.580662000642,5499303.0,,1.2980263885002388,84000027.0,USA,97511.73480822863,,,
Mississippi,US,2021-01-06 05:30:39,32.7416,-89.6787,225444,4975,182103.0,38366.0,28.0,7575.023965533985,1409022.0,,2.206756445059527,84000028.0,USA,47343.79898318263,,,
Missouri,US,2021-01-06 05:30:39,38.4561,-92.2884,458230,5987,,410936.0,29.0,6792.519602673954,3711328.0,,1.4272486962862747,84000029.0,USA,60470.41203579089,,,
Montana,US,2021-01-06 05:30:39,46.9219,-110.4544,83378,1005,77449.0,4924.0,30.0,7801.245908879113,813082.0,,1.205353930293363,84000030.0,USA,76075.85485479678,,,
Nebraska,US,2021-01-06 05:30:39,41.1254,-98.2681,171033,1692,114249.0,55092.0,31.0,8841.619761704873,1781797.0,,0.989282769991756,84000031.0,USA,92110.71294163384,,,
Nevada,US,2021-01-06 05:30:39,38.3135,-117.0554,235455,3235,,232220.0,32.0,7644.255680556439,2150738.0,,1.3739355715529509,84000032.0,USA,69825.61922188356,,,
New Hampshire,US,2021-01-06 05:30:39,43.4525,-71.5639,48662,792,40720.0,6480.0,33.0,3529.573563794071,1061333.0,,1.6502750458409734,84000033.0,USA,78055.77802930181,,,
New Jersey,US,2021-01-06 05:30:39,40.2989,-74.521,554400,19382,57439.0,422815.0,34.0,5625.144249334905,8067673.0,,3.879224075126692,84000034.0,USA,90829.7728375547,,,
New Mexico,US,2021-01-06 05:30:39,34.8405,-106.2485,148499,2594,70737.0,75168.0,35.0,7082.074885457994,2023459.0,,1.7468131098525916,84000035.0,USA,96500.90684552722,,,
New York,US,2021-01-06 05:30:39,42.1657,-74.9481,1048281,38743,105379.0,904159.0,36.0,5388.632960309939,26135866.0,,3.6958601748958535,84000036.0,USA,134350.03493704827,,,
North Carolina,US,2021-01-06 05:30:39,35.6301,-79.8064,575396,6996,487090.0,81310.0,37.0,5486.187944337593,7200171.0,,1.2158582958519002,84000037.0,USA,68650.96618219305,,,
North Dakota,US,2021-01-06 05:30:39,47.5289,-99.784,93494,1336,90281.0,1884.0,38.0,12268.55557684283,1258364.0,,1.4214815924016515,84000038.0,USA,165126.19708107738,,,
Northern Mariana Islands,US,2021-01-06 05:30:39,15.0979,145.6739,122,2,29.0,91.0,69.0,221.2389380530973,17551.0,,1.639344262295082,580.0,MNP,31827.57870303206,,,
Ohio,US,2021-01-06 05:30:39,40.3888,-82.7649,735003,14183,596221.0,129535.0,39.0,6287.934913723041,7961105.0,,1.2580901030335931,84000039.0,USA,68107.08266675792,,,
Oklahoma,US,2021-01-06 05:30:39,35.5653,-96.9289,308268,2571,271693.0,34004.0,40.0,7790.504403494491,2738033.0,,0.8340145587605591,84000040.0,USA,69195.17479405332,,,
Oregon,US,2021-01-06 05:30:39,44.572,-122.0709,119488,1550,5870.0,112068.0,41.0,2832.9884011260065,2722777.0,,1.297201392608463,84000041.0,USA,64555.40020631918,,,
